peakset,file,m/z,rt,intensity
5566,1,363.787592071,612.377990723,3232762.0
5567,0,165.078987312,299.618011475,736566.625
5567,1,165.078996123,289.092010498,747460.0
5568,0,366.277109726,225.863998413,407580.34375
5568,1,366.27714639,227.279006958,288692.125
5569,0,97.9793056083,996.083007812,119944.101562
5569,1,97.9792901515,998.635009766,133739.609375
5570,0,121.060835804,696.581970215,323288.0625
5570,1,121.060827133,699.590026855,284155.0
5571,0,105.078985811,820.37902832,426001.6875
5571,1,105.078988092,817.208984375,417088.90625
5572,0,168.097886222,378.541992188,147709.5625
5572,1,168.097842914,378.218994141,142407.46875
5573,0,165.07900591,378.541992188,880995.75
5573,1,165.079016804,374.131011963,833915.5
5574,0,166.110565159,291.983001709,86479.8359375
5574,1,166.110639649,290.335998535,106877.335938
5575,0,199.095706126,481.308013916,448724.53125
5575,1,199.09567218,480.977996826,436144.71875
5576,0,300.066718155,361.963012695,159653.40625
5576,1,300.066618506,363.82598877,126827.789062
5577,0,129.079005088,294.468994141,1143957.25
5577,1,129.079018784,294.429992676,888382.625
5578,0,367.88809921,1409.81005859,25243.3007812
5578,1,367.888079242,1396.79003906,101018.625
5579,0,199.193580235,131.052993774,86875.0234375
5579,1,199.193562286,130.95199585,87613.9453125
5580,0,326.110343073,662.655029297,337540.53125
5580,1,326.110371403,658.846984863,339780.9375
5581,0,203.094638607,253.628005981,240513.09375
5581,1,203.094667307,250.79699707,282319.28125
5582,0,129.079020846,522.390991211,1741533.0
5582,1,129.079007071,523.335021973,1748665.875
5583,0,143.13104623,120.554000854,38029.0039062
5583,1,143.131031836,123.275001526,25034.7363281
5584,0,301.200156823,294.468994141,385346.84375
5584,1,301.20016941,294.429992676,367205.1875
5585,0,259.850261053,1344.36999512,345070.28125
5585,1,259.850297673,1342.88000488,302361.9375
5586,0,220.073496332,260.221008301,384680.9375
5586,1,220.073524524,260.04901123,313903.03125
5587,0,302.103297674,1336.73999023,15744.4316406
5587,1,302.103095523,1344.14001465,14388.1894531
5588,0,229.040802456,281.432006836,824012.0625
5588,1,229.040806572,282.687011719,756335.4375
5589,0,172.146412178,293.227996826,73938.421875
5589,1,172.14639879,291.764007568,83315.7578125
5590,0,325.16374829,365.688995361,415698.53125
5590,1,325.163770806,363.82598877,334609.40625
5591,0,168.053503189,505.634002686,252625.03125
5591,1,168.053514692,513.255981445,214016.421875
5592,0,245.072830789,499.240997314,344469.5625
5592,1,245.072854953,500.145996094,353833.5625
5593,0,322.153202146,633.804016113,441547.84375
5593,1,322.153285121,631.327026367,325627.9375
5594,0,202.131635286,407.855010986,689876.625
5594,1,202.131776865,410.042999268,676097.5625
5595,0,366.904034384,1382.66003418,101802.960938
5595,1,366.904177897,1383.89001465,117236.882812
5596,0,287.832745649,1420.10998535,44615.609375
5596,1,287.832691949,1434.82995605,35257.1523438
5597,0,259.225837263,1346.88000488,73998.46875
5597,1,259.225874918,1344.14001465,78498.203125
5598,0,277.212236743,232.557998657,133057.9375
5598,1,277.212318858,233.839004517,112157.195312
5599,0,367.162899432,409.089996338,183739.921875
5599,1,367.163222279,410.042999268,167433.078125
5600,0,254.128262933,1373.80004883,193358.828125
5600,1,254.128265579,1373.7800293,220808.671875
5601,0,128.949607169,1247.11999512,29659.1191406
5601,1,128.94959513,1248.86999512,38648.1367188
5602,0,228.136205463,265.57699585,457177.96875
5602,1,228.136189447,268.256011963,427587.1875
5603,0,126.042919597,440.889007568,283007.34375
5603,1,126.042930226,444.307006836,249701.9375
5604,0,129.959239086,67.7685012817,114542.8125
5604,1,129.959245453,69.2423019409,131782.84375
5605,0,254.068835332,278.946014404,183295.046875
5605,1,254.068859049,280.018005371,113771.539062
5606,0,142.078280317,232.557998657,194538.890625
5606,1,142.078340443,229.763000488,229352.375
5607,0,150.004394726,1364.80004883,43785.8359375
5607,1,150.00432519,1368.68005371,30430.9550781
5608,0,255.085260624,559.742004395,183046.28125
5608,1,255.085153268,559.580993652,190238.59375
5609,0,362.209192083,244.410003662,1609205.75
5609,1,362.209302964,245.654998779,1442118.25
5610,0,171.029504993,1370.0,15947.6005859
5610,1,171.029619637,1368.68005371,30259.0488281
5611,0,175.868025758,1377.59997559,2179874.0
5611,1,175.86802443,1373.7800293,2850317.0
5612,0,223.024638665,311.977996826,70069.28125
5612,1,223.024715708,313.187011719,108092.53125
5613,0,268.105744055,984.327026367,43695.2070312
5613,1,268.105669114,985.552001953,47123.3203125
5614,0,315.778221707,1329.13000488,279396.53125
5614,1,315.778248068,1327.20996094,280481.4375
5615,0,309.168455134,287.882995605,181927.65625
5615,1,309.168573915,289.092010498,132282.859375
5616,0,308.029821041,378.541992188,1270478.5
5616,1,308.029822745,374.131011963,1005997.875
5617,0,449.249584932,229.710006714,136407.359375
5617,1,449.249915599,236.324005127,149727.546875
5618,0,355.157550925,474.881011963,1268942.875
5618,1,355.157530554,474.566009521,1429429.5
5619,0,274.200402299,881.442993164,69191.84375
5619,1,274.200330868,881.281005859,75441.25
5620,0,364.188644437,287.882995605,273491.34375
5620,1,364.188604151,285.17401123,231219.125
5621,0,301.116184982,283.92098999,181103.328125
5621,1,301.116200818,283.929992676,177058.28125
5622,0,284.125805219,253.628005981,170013.59375
5622,1,284.125831631,257.558990479,180301.90625
5623,0,306.183128091,244.410003662,541844.125
5623,1,306.18311491,240.376998901,454198.46875
5624,0,129.042604552,597.228027344,1248375.25
5624,1,129.042656821,593.57800293,1121744.5
5625,0,190.156822998,1373.80004883,205240.890625
5625,1,190.156833577,1369.93994141,220844.453125
5626,0,290.126488008,295.710998535,180509.0625
5626,1,290.126538414,294.429992676,176674.296875
5627,0,120.057535509,470.942993164,3827538.5
5627,1,120.057524018,466.731994629,3989171.25
5628,0,289.188584389,295.710998535,68210.078125
5628,1,289.188721245,295.67199707,90398.6015625
5629,0,122.957133611,119.277999878,73385.1328125
5629,1,122.957137436,119.273002625,54884.3984375
5630,0,350.179810078,662.655029297,179325.65625
5630,1,350.179927622,663.806030273,247364.09375
5631,0,168.089869432,353.180999756,1221682.125
5631,1,168.089882285,354.384002686,1287731.875
5632,0,308.079611787,407.855010986,988556.6875
5632,1,308.079881212,410.042999268,724966.5625
5633,0,435.210533998,291.983001709,315872.65625
5633,1,435.210571858,294.429992676,336124.6875
5634,0,277.131335379,277.70199585,662467.5
5634,1,277.131290711,277.529998779,597147.9375
5635,0,284.075399944,542.280029297,267181.0625
5635,1,284.075573072,539.466003418,326773.9375
5636,0,193.11027256,281.432006836,1371174.625
5636,1,193.110289846,283.929992676,1366227.25
5637,0,281.08917411,610.882019043,965357.5625
5637,1,281.089076812,609.906005859,982120.625
5638,0,256.847617464,1385.17004395,54430.6132812
5638,1,256.847628784,1386.41003418,68694.8671875
5639,0,465.099150853,509.662994385,220786.421875
5639,1,465.098756721,513.255981445,187146.859375
5640,0,447.186792174,539.755004883,961082.125
5640,1,447.186678657,539.466003418,1098066.25
5641,0,526.251326128,283.92098999,161296.6875
5641,1,526.251371918,283.929992676,177175.03125
5642,0,220.084759633,484.00201416,589268.75
5642,1,220.08481772,483.618988037,621396.875
5643,0,553.227449707,438.406005859,161236.484375
5643,1,553.227363607,441.785003662,215342.90625
5644,0,146.113657314,374.457000732,487790.0625
5644,1,146.113644449,370.040008545,605423.9375
5645,0,534.432399269,224.621994019,959631.6875
5645,1,534.431883797,220.742004395,1233572.5
5646,0,99.1047811309,4.46622991562,72840.296875
5646,1,99.1047649414,5.85352993011,78891.5859375
5647,0,109.052794495,356.912994385,4682883.0
5647,1,109.052795247,358.483001709,5047413.5
5648,0,352.14206312,276.096008301,159769.15625
5648,1,352.142188262,278.774993896,153137.9375
5649,0,309.082674655,457.122009277,339647.3125
5649,1,309.082375421,455.54699707,310905.21875
5650,0,195.029813045,281.432006836,129694.125
5650,1,195.029768352,283.929992676,116563.75
5651,0,326.105919724,290.37298584,336350.875
5651,1,326.105947039,290.335998535,334632.625
5652,0,177.866102954,1425.57995605,947437.3125
5652,1,177.866102379,1424.23999023,924154.0
5653,0,185.068814914,311.977996826,945188.75
5653,1,185.068816712,310.5,1211702.75
5654,0,96.0211452105,667.614013672,5013418.0
5654,1,96.021128204,668.90802002,5494311.0
5655,0,299.077113418,330.214996338,339796.28125
5655,1,299.07710355,327.536010742,394679.5625
5656,0,553.306186718,306.231994629,220724.71875
5656,1,553.305669447,301.009002686,240576.09375
5657,0,134.094271786,377.302001953,2170451.0
5657,1,134.094283447,370.040008545,1909857.375
5658,0,827.783347513,697.831970215,89941.4375
5658,1,827.783627949,703.427001953,83732.15625
5659,0,233.862521222,1314.90002441,157618.609375
5659,1,233.862562463,1316.54003906,189223.796875
5660,0,332.162355198,225.863998413,333584.15625
5660,1,332.162371875,227.279006958,331073.875
5661,0,370.185108795,310.354003906,370019.6875
5661,1,370.185090357,305.131011963,440648.4375
5662,0,131.058247166,636.289001465,924103.3125
5662,1,131.058256073,636.307006836,806025.625
5663,0,173.053849655,514.793029785,342384.3125
5663,1,173.053863687,520.681030273,326742.375
5664,0,169.110251701,278.946014404,157221.25
5664,1,169.110254537,275.917999268,106117.789062
5665,0,529.172231661,513.556030273,332619.1875
5665,1,529.17173366,513.255981445,273459.34375
5666,0,308.029887343,331.648010254,294712.53125
5666,1,308.029903612,332.713012695,284818.34375
5667,0,351.087441087,272.359985352,111378.859375
5667,1,351.087346194,274.67199707,122974.96875
5668,0,136.05240714,294.468994141,220698.03125
5668,1,136.052441279,290.335998535,157955.5625
5669,0,346.958904229,1391.55004883,58667.0820312
5669,1,346.958946947,1394.06994629,53468.4648438
5670,0,120.057520193,351.937011719,585208.0625
5670,1,120.057535211,351.709991455,588615.625
5671,0,218.057815867,278.946014404,131141.09375
5671,1,218.057843421,282.687011719,121172.429688
5672,0,201.172830414,258.973999023,83671.1796875
5672,1,201.172802913,258.804992676,38760.1914062
5673,0,322.050370106,437.165008545,138159.953125
5673,1,322.050250844,438.059997559,55196.7929688
5674,0,254.053711128,558.499023438,129233.335938
5674,1,254.053500763,559.580993652,146146.53125
5675,0,218.094209441,254.871002197,373286.40625
5675,1,218.09425706,260.04901123,336282.03125
5676,0,154.982989313,1366.06005859,102421.367188
5676,1,154.983022283,1371.18994141,97033.078125
5677,0,357.872668822,1255.06994629,28050.8320312
5677,1,357.87271802,1255.31005859,34491.9492188
5678,0,275.115583843,267.191986084,752672.8125
5678,1,275.115689169,269.502990723,714779.625
5679,0,209.06878894,290.37298584,325444.6875
5679,1,209.068791806,287.847991943,392491.34375
5680,0,330.121170412,411.614990234,137899.890625
5680,1,330.121567804,411.279998779,92939.046875
5681,0,307.15282224,382.583007812,89916.578125
5681,1,307.153338067,388.881988525,109334.914062
5682,0,210.029431143,358.154998779,137783.890625
5682,1,210.029407302,355.628997803,107044.210938
5683,0,165.100089093,872.335021973,79868.78125
5683,1,165.10010735,881.281005859,124896.132812
5684,0,292.167141387,243.171005249,129468.226562
5684,1,292.167388834,247.074996948,103104.664062
5685,0,439.183441063,309.104003906,83501.1328125
5685,1,439.183461024,309.25,63964.421875
5686,0,306.095079966,314.477996826,353718.46875
5686,1,306.095059931,310.5,378137.65625
5687,0,163.056207139,552.286987305,199012.59375
5687,1,163.056172881,549.435974121,250350.703125
5688,0,263.115581424,297.136993408,296863.125
5688,1,263.115614584,295.67199707,397033.03125
5689,0,197.141600469,235.044006348,136323.34375
5689,1,197.1415803,235.080993652,140668.515625
5690,0,269.111025172,554.770019531,742621.875
5690,1,269.110877412,557.094970703,596130.6875
5691,0,496.266889332,247.052001953,118568.0
5691,1,496.267460834,244.416000366,138262.890625
5692,0,227.100392411,617.354980469,373201.125
5692,1,227.100409772,614.851013184,323893.21875
5693,0,258.84590731,1386.43005371,45732.2460938
5693,1,258.845906974,1380.04003906,67478.9140625
5694,0,848.309344589,687.763000488,135549.859375
5694,1,848.309228233,687.981018066,146783.9375
5695,0,150.079300677,26.9736995697,36402.9140625
5695,1,150.079330894,25.6462001801,46227.140625
5696,0,150.079311308,50.5232009888,44254.078125
5696,1,150.079309659,55.9174003601,37818.8164062
5697,0,294.150868777,448.381011963,5322027.0
5697,1,294.15077651,455.54699707,5915467.5
5698,0,119.040518565,337.928009033,736168.9375
5698,1,119.040509641,337.740997314,816856.0
5699,0,273.132367318,520.976013184,582684.625
5699,1,273.13222406,519.443969727,363231.53125
5700,0,137.912135368,76.9848022461,183208.53125
5700,1,137.91215211,70.5139007568,266493.53125
5701,0,557.153772009,434.589996338,236703.671875
5701,1,557.153878053,436.819000244,195606.53125
5702,0,369.142304934,293.227996826,134632.90625
5702,1,369.142330731,291.764007568,143213.609375
5703,0,249.876849486,1412.35998535,61312.890625
5703,1,249.87684903,1419.08996582,64131.0625
5704,0,216.089818435,523.62902832,733838.1875
5704,1,216.089917909,524.573974609,713450.125
5705,0,347.267221452,315.727996826,235078.390625
5705,1,347.267196072,305.131011963,186852.71875
5706,0,141.079036117,379.781005859,731931.125
5706,1,141.079041742,375.37298584,620100.625
5707,0,536.387625232,218.244995117,1262014.625
5707,1,536.387686833,220.742004395,990415.1875
5708,0,120.06156292,618.593994141,293105.25
5708,1,120.061596701,617.507019043,197818.71875
5709,0,275.209514127,253.628005981,111939.257812
5709,1,275.209513878,255.949996948,77222.53125
5710,0,168.078624961,295.710998535,133998.09375
5710,1,168.078657033,294.429992676,132355.734375
5711,0,274.970816079,1377.59997559,50963.3710938
5711,1,274.970823948,1373.7800293,53005.2421875
5712,0,165.115307539,409.089996338,731230.8125
5712,1,165.115398523,410.042999268,808913.3125
5713,0,387.189388676,435.829986572,133876.578125
5713,1,387.189306574,435.476989746,143738.765625
5714,0,157.96745552,1363.55004883,35264.6328125
5714,1,157.967385675,1363.67004395,47532.8164062
5715,0,273.193732587,254.871002197,182397.109375
5715,1,273.193833712,254.705993652,156562.8125
5716,0,521.195608369,663.893981934,70081376.0
5716,1,521.195633631,665.047973633,70924952.0
5717,0,195.053161638,303.730010986,205132.15625
5717,1,195.05319493,299.761993408,230346.765625
5718,0,131.957386519,164.17300415,59394.0117188
5718,1,131.957371714,174.513000488,49223.1679688
5719,0,188.986151929,389.139007568,119009.101562
5719,1,188.986089645,400.783996582,86605.515625
5720,0,369.885515373,1375.05004883,43559.5742188
5720,1,369.885375443,1376.2800293,46499.8554688
5721,0,432.258836092,294.468994141,263297.78125
5721,1,432.258809506,294.429992676,290594.28125
5722,0,378.20429228,210.783996582,6467275.0
5722,1,378.204099933,209.287002563,5239653.5
5723,0,317.776327172,1338.0,40120.9375
5723,1,317.776468261,1325.7199707,45796.3007812
5724,0,215.115771202,383.824005127,4434697.5
5724,1,215.115784728,382.308013916,2590712.75
5725,0,169.073885165,385.067993164,2956571.25
5725,1,169.073900197,382.308013916,1575420.375
5726,0,186.089190274,295.710998535,262787.65625
5726,1,186.089234202,295.67199707,211144.9375
5727,0,181.07394675,377.302001953,822334.4375
5727,1,181.073949299,390.12298584,839061.9375
5728,0,226.168018015,265.57699585,120237.234375
5728,1,226.168091249,268.256011963,94945.21875
5729,0,289.07692661,597.228027344,539686.375
5729,1,289.077004613,599.788024902,433470.75
5730,0,226.095266027,343.135986328,8155331.0
5730,1,226.095267659,332.713012695,8030534.5
5731,0,286.064693063,468.470001221,261123.984375
5731,1,286.064750336,466.731994629,280027.3125
5732,0,202.045233174,640.067993164,6805818.5
5732,1,202.045273779,640.070983887,7512072.5
5733,0,267.054754537,560.986999512,128328.398438
5733,1,267.054723821,559.580993652,99277.1484375
5734,0,161.068798899,457.122009277,4396076.0
5734,1,161.068769239,455.54699707,3858144.25
5735,0,280.087855717,609.646972656,6652580.0
5735,1,280.08788595,609.906005859,6900186.5
5736,0,214.041026305,409.089996338,665156.5
5736,1,214.041146696,411.279998779,714890.375
5737,0,225.0093206,410.32598877,802995.3125
5737,1,225.00949795,411.279998779,782282.25
5738,0,216.099823098,8.66858959198,103090.507812
5738,1,216.099920018,13.8481998444,79382.3984375
5739,0,415.20692321,304.980987549,127803.710938
5739,1,415.206746238,301.009002686,125766.929688
5740,0,191.057974117,413.032989502,448912.8125
5740,1,191.05807706,416.450012207,260337.0625
